evidence_uuid,evidence_id,scope,type,issuer,date,summary,product_uuid,stage_uuid,file_reference,link_reference
f8152022-82fa-5901-9f4b-2333adcbfa21,5297,product,certification_directory,The Vegan Society,1/5/2023,Product is registered with the Vegan Society as suitable for vegan consumption.,cc00b4f5-2b50-54e1-bfb7-1f172cd95b0b,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
2c731c6c-d3b9-51b9-aecf-cf5bf0ecb0ba,5298,product,certification_directory,Rainforest Alliance,4/23/2024,Third-party audit confirms sustainable farming practices at origin.,fc467a3c-f8e1-5435-b03b-49cf18085608,,,https://www.rainforest-alliance.org/find-certified/
1307ef24-0a68-5dcc-805e-f387510cbdba,5299,product,third_party_audit,NON GMO Project,9/30/2022,Product verified non-GMO by the Non-GMO Project standard.,fc467a3c-f8e1-5435-b03b-49cf18085608,,,https://www.nongmoproject.org/find-non-gmo/
52c2a99f-e7cc-5f2b-963a-1e80d783d688,5300,product,third_party_audit,Aquaculture Stewardship Council,2/11/2022,"Product is ASC certified, meeting responsible aquaculture standards.",fc467a3c-f8e1-5435-b03b-49cf18085608,,,https://asc-aqua.org/find-a-product/
ff7a1efb-5612-53e7-956c-ee0a62c44ff1,5301,product,certification_directory,Rainforest Alliance,8/10/2022,Product carries Rainforest Alliance certification for sustainable farming practices.,df5bab7d-9b81-53af-95e7-63104c4e3c9d,,,https://www.rainforest-alliance.org/find-certified/
bd85410f-67d9-523a-9217-87d84cc10361,5302,product,third_party_audit,LEAF Marque,4/10/2022,Producer holds LEAF Marque accreditation for sustainable integrated farming.,df5bab7d-9b81-53af-95e7-63104c4e3c9d,,,https://leaf.eco/leafmarque
8a083168-60bd-56a4-9f34-13deb96c8f93,5303,product,certification_directory,Marine Stewardship Council,1/13/2024,Product is MSC certified as sustainably sourced from well-managed fisheries.,df5bab7d-9b81-53af-95e7-63104c4e3c9d,,,https://cert.msc.org/supplierdirectory/
56b65d38-ac44-526a-847b-952356a28a38,5304,product,batch_record,OU Kosher,7/14/2022,Product is certified kosher by the Orthodox Union.,9eb71497-6b25-5dfc-aa74-055800dd1628,,,https://oukosher.org/product-search/
1fc0a503-f2e3-5b3d-a0c5-b2bad769a5ef,5305,product,audit_report,OU Kosher,8/7/2023,Product is certified kosher by the Orthodox Union.,cbc7173f-3b0f-5842-86c4-aaf746874c41,,,https://oukosher.org/product-search/
bf88b7e2-30bc-569b-954d-e6e398d0a20b,5306,product,third_party_audit,Soil Association,3/2/2023,Product is certified organic by the Soil Association under EU organic standards.,3bf43943-ff79-56c0-808d-e1af804c213a,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
4aa5fe10-b20e-5d25-9aab-d8d588eda551,5307,product,certification_directory,OU Kosher,2/24/2024,Product is certified kosher by the Orthodox Union.,3bf43943-ff79-56c0-808d-e1af804c213a,,,https://oukosher.org/product-search/
13f63779-a822-5a33-bcd7-8751d13d218e,5308,product,third_party_audit,Rainforest Alliance,1/2/2023,Third-party audit confirms sustainable farming practices at origin.,3bf43943-ff79-56c0-808d-e1af804c213a,,,https://www.rainforest-alliance.org/find-certified/
9d820e4b-346c-56d5-8b81-d9c132739227,5309,product,batch_record,The Vegan Society,4/17/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,a5811059-b98c-5ea3-915e-0f4de62bd06f,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
05de4c78-7226-5431-8cc2-a1950d948ffd,5310,product,audit_report,Rainforest Alliance,3/22/2024,Third-party audit confirms sustainable farming practices at origin.,a5811059-b98c-5ea3-915e-0f4de62bd06f,,,https://www.rainforest-alliance.org/find-certified/
abb34370-f478-5ed9-9e1d-5bbe8d05e826,5311,product,audit_report,UTZ Certified,7/18/2023,Product carries UTZ certification for sustainable commodity sourcing.,a5811059-b98c-5ea3-915e-0f4de62bd06f,,,https://www.rainforest-alliance.org/utz/
5b276600-4fa2-5cca-9ae0-009c08d824b3,5312,product,audit_report,OU Kosher,7/1/2023,Product is certified kosher by the Orthodox Union.,337fb2aa-602b-5b5e-87ab-5263110ae294,,,https://oukosher.org/product-search/
bf97c212-0add-5356-96aa-3c24416d83ae,5313,product,third_party_audit,Aquaculture Stewardship Council,3/30/2023,"Product is ASC certified, meeting responsible aquaculture standards.",337fb2aa-602b-5b5e-87ab-5263110ae294,,,https://asc-aqua.org/find-a-product/
191079be-8b33-59af-b7b6-d552a8f12c91,5314,product,third_party_audit,Protected Designation of Origin,11/29/2022,Product holds Protected Designation of Origin status under EU/UK law.,6fbdf50e-b87e-566d-90fa-6d75f909f086,,,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/
63a056ea-8bb7-5c37-8587-973a45cf68ce,5315,product,supplier_statement,Aquaculture Stewardship Council,2/27/2023,"Product is ASC certified, meeting responsible aquaculture standards.",6fbdf50e-b87e-566d-90fa-6d75f909f086,,,https://asc-aqua.org/find-a-product/
c1c0052d-dbbf-5b8c-912c-7808566afec7,5316,product,supplier_statement,NON GMO Project,9/16/2023,Product verified non-GMO by the Non-GMO Project standard.,7c6079a0-b304-5cbe-bd32-e7e9dc51ca9b,,,https://www.nongmoproject.org/find-non-gmo/
606260aa-7764-513f-9998-a3b846e67a61,5317,product,audit_report,LEAF Marque,7/31/2023,Producer holds LEAF Marque accreditation for sustainable integrated farming.,7c6079a0-b304-5cbe-bd32-e7e9dc51ca9b,,,https://leaf.eco/leafmarque
0ff40539-fa9f-5656-8a59-febe70653a8e,5318,product,third_party_audit,Rainforest Alliance,8/8/2022,Third-party audit confirms sustainable farming practices at origin.,7c6079a0-b304-5cbe-bd32-e7e9dc51ca9b,,,https://www.rainforest-alliance.org/find-certified/
6bd536f0-efd4-5db9-85bd-76d3022cbeed,5319,product,supplier_statement,Carbon Trust,1/4/2023,Product has achieved Carbon Trust carbon neutral certification.,6e9bf19a-12bc-5535-88eb-c522244ccac3,,,https://label.carbontrust.com/search
bd5278a3-0649-5dd4-a2c2-7f496c245f14,5320,product,batch_record,OU Kosher,4/4/2023,Product is certified kosher by the Orthodox Union.,6e9bf19a-12bc-5535-88eb-c522244ccac3,,,https://oukosher.org/product-search/
cf0a74c0-9589-57d1-9f1b-267bf4ab8133,5321,product,certification_directory,Fairtrade International,10/19/2022,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",43e656ab-c84d-5755-83d6-1a9b1b51a6a1,,,https://www.fairtrade.net/en/fairtrade-finder.html
bf78dbc6-1fda-5f6c-891b-7e03a3d3113a,5322,product,third_party_audit,Rainforest Alliance,1/17/2022,Third-party audit confirms sustainable farming practices at origin.,43e656ab-c84d-5755-83d6-1a9b1b51a6a1,,,https://www.rainforest-alliance.org/find-certified/
62d731ce-58c6-5642-8fdb-363840398894,5323,product,supplier_statement,Soil Association,8/16/2022,Product is certified organic by the Soil Association under EU organic standards.,b7f8e0dd-f4a5-5797-b7d6-cafe7e3d3f3a,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
36927f8b-da0c-5518-8b68-57e64dc9e781,5324,product,audit_report,Marine Stewardship Council,5/26/2024,Product is MSC certified as sustainably sourced from well-managed fisheries.,b7f8e0dd-f4a5-5797-b7d6-cafe7e3d3f3a,,,https://cert.msc.org/supplierdirectory/
9c473d0b-ceac-5b77-a7d3-ae2c2f3abead,5325,product,supplier_statement,Fairtrade International,1/23/2022,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",b7f8e0dd-f4a5-5797-b7d6-cafe7e3d3f3a,,,https://www.fairtrade.net/en/fairtrade-finder.html
eecc9347-3e43-556f-9d38-0c27273af7e9,5326,product,third_party_audit,LEAF Marque,7/24/2023,Producer holds LEAF Marque accreditation for sustainable integrated farming.,e598cf68-e7e8-59e9-9c1d-21726f0202d5,,,https://leaf.eco/leafmarque
3b7c0893-9974-5f2a-988e-df812fee2a87,5327,product,third_party_audit,Marine Stewardship Council,8/9/2023,Product is MSC certified as sustainably sourced from well-managed fisheries.,e598cf68-e7e8-59e9-9c1d-21726f0202d5,,,https://cert.msc.org/supplierdirectory/
e0e12008-e29f-5ea0-bba2-571d011d18f6,5328,product,audit_report,OU Kosher,4/7/2022,Product is certified kosher by the Orthodox Union.,e598cf68-e7e8-59e9-9c1d-21726f0202d5,,,https://oukosher.org/product-search/
f8516142-b127-5f23-a042-fc59a31586b8,5329,product,supplier_statement,The Vegan Society,6/9/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,4163e17b-b9ae-56ea-805d-7ab88aa8190d,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
046becb5-2b6a-51ca-a9f1-1dd8ef817377,5330,product,supplier_statement,Marine Stewardship Council,8/20/2023,Product is MSC certified as sustainably sourced from well-managed fisheries.,437a1793-278e-58f9-901e-e03cf882cf5d,,,https://cert.msc.org/supplierdirectory/
d57eac21-e047-5731-bb0d-f47540ae6918,5331,product,supplier_statement,Red Tractor,4/10/2024,Product meets Red Tractor standards for food safety and animal welfare.,b153e43e-0be1-5895-a5ff-e560c42f0d0d,,,https://checkers.redtractor.org.uk/
19653e75-d803-5280-b358-30f0fafcd230,5332,product,batch_record,Rainforest Alliance,8/6/2023,Product carries Rainforest Alliance certification for sustainable farming practices.,23b3528d-da5b-5ac6-900f-19d9417942c6,,,https://www.rainforest-alliance.org/find-certified/
48338fce-40d7-5371-b6ae-e3505e140536,5333,product,audit_report,RSPO,1/22/2024,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,23b3528d-da5b-5ac6-900f-19d9417942c6,,,https://rspo.org/search-members/supply-chain-certificate-holders/
ae039913-3dda-5926-98b5-c0293a19b851,5334,product,supplier_statement,Rainforest Alliance,3/22/2024,Third-party audit confirms sustainable farming practices at origin.,dfd05a0c-7059-598a-860a-9310484969b5,,,https://www.rainforest-alliance.org/find-certified/
fe2495c7-4afd-53dd-bc7d-b5190c2c0c9f,5335,product,third_party_audit,Soil Association,4/19/2024,Product is certified organic by the Soil Association under EU organic standards.,cfd9a04f-03d4-5017-b109-964981444242,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
0f4498ae-3db6-50a2-ae43-15aadac2a3a1,5336,product,certification_directory,The Vegan Society,9/2/2023,Product is registered with the Vegan Society as suitable for vegan consumption.,cfd9a04f-03d4-5017-b109-964981444242,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
a544fcfb-57b8-59dd-b1f8-8b93970f49bd,5337,product,third_party_audit,Marine Stewardship Council,1/26/2023,Product is MSC certified as sustainably sourced from well-managed fisheries.,f3ccab7d-fdc3-5cdf-a798-59db2bb07faf,,,https://cert.msc.org/supplierdirectory/
09ed6785-c004-54b2-bae1-c6f433aeacd0,5338,product,certification_directory,Fairtrade International,3/9/2024,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",f3ccab7d-fdc3-5cdf-a798-59db2bb07faf,,,https://www.fairtrade.net/en/fairtrade-finder.html
6a975873-b096-5ae0-8e10-1ffa948c6d52,5339,product,certification_directory,Rainforest Alliance,2/29/2024,Third-party audit confirms sustainable farming practices at origin.,f3ccab7d-fdc3-5cdf-a798-59db2bb07faf,,,https://www.rainforest-alliance.org/find-certified/
f59ce370-2e15-552c-8536-5ee1f9324eff,5340,product,batch_record,Aquaculture Stewardship Council,3/3/2023,"Product is ASC certified, meeting responsible aquaculture standards.",cc054131-2580-5efb-8b52-935dc5607339,,,https://asc-aqua.org/find-a-product/
03d9e959-fc38-5dae-938e-89bba56eb568,5341,product,certification_directory,LEAF Marque,6/9/2024,Producer holds LEAF Marque accreditation for sustainable integrated farming.,cc054131-2580-5efb-8b52-935dc5607339,,,https://leaf.eco/leafmarque
2652a9a5-202b-59b0-a44a-d8bfdc10d338,5342,product,third_party_audit,Rainforest Alliance,1/12/2022,Third-party audit confirms sustainable farming practices at origin.,248e3615-fc44-534f-9a16-fbe3b0509433,,,https://www.rainforest-alliance.org/find-certified/
634ea040-7748-5040-b9fd-09623aa90752,5343,product,certification_directory,Carbon Trust,11/9/2022,Product has achieved Carbon Trust carbon neutral certification.,c05ccba2-58a2-58fb-8891-46cb19210fd7,,,https://label.carbontrust.com/search
47b5ff8b-ea08-544a-a419-df9d8d6dce08,5344,product,third_party_audit,UTZ Certified,2/12/2022,Product carries UTZ certification for sustainable commodity sourcing.,c05ccba2-58a2-58fb-8891-46cb19210fd7,,,https://www.rainforest-alliance.org/utz/
677ebbc7-0216-58f3-b05d-bc91d5776cec,5345,product,supplier_statement,NON GMO Project,7/7/2023,Product verified non-GMO by the Non-GMO Project standard.,c05ccba2-58a2-58fb-8891-46cb19210fd7,,,https://www.nongmoproject.org/find-non-gmo/
05f56a5a-9c3b-5f10-9f84-b7436890357f,5346,product,audit_report,Soil Association,6/6/2022,Product is certified organic by the Soil Association under EU organic standards.,ea7da9b5-2197-5c07-bdb5-05a33f8a0200,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
34bdfabd-06a4-5607-ab6d-ece0ec7b31e0,5347,product,certification_directory,Aquaculture Stewardship Council,11/21/2023,"Product is ASC certified, meeting responsible aquaculture standards.",ea7da9b5-2197-5c07-bdb5-05a33f8a0200,,,https://asc-aqua.org/find-a-product/
a79bd3cf-8edb-5622-975f-a505d49db418,5348,product,batch_record,OU Kosher,4/2/2023,Product is certified kosher by the Orthodox Union.,ea7da9b5-2197-5c07-bdb5-05a33f8a0200,,,https://oukosher.org/product-search/
4375d863-9ec7-5a3f-af0a-7d21296bc277,5349,product,audit_report,RSPO,3/19/2023,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,f3033690-ac8b-5882-8d30-b28526141eb9,,,https://rspo.org/search-members/supply-chain-certificate-holders/
c38c3130-93ce-57f9-a279-d46a4f96cd88,5350,product,supplier_statement,OU Kosher,3/16/2024,Product is certified kosher by the Orthodox Union.,f3033690-ac8b-5882-8d30-b28526141eb9,,,https://oukosher.org/product-search/
7be639b9-87b2-5bc5-9e05-766a4e4abfb9,5351,product,batch_record,Rainforest Alliance,6/1/2022,Product carries Rainforest Alliance certification for sustainable farming practices.,f3033690-ac8b-5882-8d30-b28526141eb9,,,https://www.rainforest-alliance.org/find-certified/
9dbba06c-6ebf-5cf9-88dd-45da24199471,5352,product,certification_directory,Aquaculture Stewardship Council,5/3/2023,"Product is ASC certified, meeting responsible aquaculture standards.",8d707edc-fc8a-5ece-b07b-af3d5ae2b4c8,,,https://asc-aqua.org/find-a-product/
a668690a-c2c3-5268-98e2-2a3926cfacbf,5353,product,batch_record,Rainforest Alliance,9/26/2022,Third-party audit confirms sustainable farming practices at origin.,e81051af-8164-5448-ba00-7021d74e7565,,,https://www.rainforest-alliance.org/find-certified/
ac479a4e-00f0-5d42-ad45-05718f977eb6,5354,product,certification_directory,Fairtrade International,2/13/2023,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",e81051af-8164-5448-ba00-7021d74e7565,,,https://www.fairtrade.net/en/fairtrade-finder.html
fa453e5c-6d5b-548d-b396-de1755b96f03,5355,product,third_party_audit,OU Kosher,3/21/2023,Product is certified kosher by the Orthodox Union.,e81051af-8164-5448-ba00-7021d74e7565,,,https://oukosher.org/product-search/
8df07700-6bc5-5864-8d0b-2d3c3a22c22e,5356,product,batch_record,Soil Association,7/27/2023,Product is certified organic by the Soil Association under EU organic standards.,3649a95e-da06-5666-8168-6902c344cf73,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
bebf1814-6e46-53f0-ba98-8025f3dec5e6,5357,product,audit_report,Carbon Trust,5/15/2023,Product has achieved Carbon Trust carbon neutral certification.,3649a95e-da06-5666-8168-6902c344cf73,,,https://label.carbontrust.com/search
7044d04d-3e86-59a9-a1e9-1a813366cd0f,5358,product,batch_record,Protected Designation of Origin,10/30/2023,Product holds Protected Designation of Origin status under EU/UK law.,3649a95e-da06-5666-8168-6902c344cf73,,,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/
dd695f4d-29c7-53e7-8632-50573f66cc1e,5359,product,third_party_audit,Red Tractor,9/10/2022,Product meets Red Tractor standards for food safety and animal welfare.,bb2ee452-9a89-5f9a-aeeb-dd392297064a,,,https://checkers.redtractor.org.uk/
273f5753-a4a3-5c00-9df0-a543d1b6fb09,5360,product,audit_report,OU Kosher,3/15/2022,Product is certified kosher by the Orthodox Union.,bb2ee452-9a89-5f9a-aeeb-dd392297064a,,,https://oukosher.org/product-search/
e286d92e-ff78-56d0-a31c-ea0414dadde2,5361,product,supplier_statement,RSPO,3/6/2024,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,bb2ee452-9a89-5f9a-aeeb-dd392297064a,,,https://rspo.org/search-members/supply-chain-certificate-holders/
63c42ce6-cd2b-5b54-8afd-9d3d2b12b70d,5362,product,third_party_audit,Aquaculture Stewardship Council,4/2/2022,"Product is ASC certified, meeting responsible aquaculture standards.",4292a6ca-fcc1-54c4-badf-4f91d953d5f7,,,https://asc-aqua.org/find-a-product/
5e4b3562-d847-5aee-b626-d9d8af1de6d5,5363,product,certification_directory,UTZ Certified,11/19/2023,Product carries UTZ certification for sustainable commodity sourcing.,4292a6ca-fcc1-54c4-badf-4f91d953d5f7,,,https://www.rainforest-alliance.org/utz/
02b2324a-520c-5e70-a79b-1cddd6bca343,5364,product,supplier_statement,NON GMO Project,7/15/2022,Product verified non-GMO by the Non-GMO Project standard.,ca9566da-ce53-59f7-a21d-2e92a7d08f08,,,https://www.nongmoproject.org/find-non-gmo/
